Id;Score;text;data
132;0.547460377216339;tweeted Jo√o Ricardo vira d√vida no gol do Am√rica para cl√ssico contra o Atl√tico;13/10/2018 12:00
133;0.343644917011261;tweeted¬ Quando o Flamengo perdeu os jogos contra Cear√ Empatou com o Am√rica MG e perdeu pros reservas do Gr√mio‚Ä;11/10/2018 20:02
134;0.590166747570038;tweeted Galo far√ a√√o do Outubro Rosa no cl√ssico contra o Am√ricaMG;11/10/2018 19:50
135;0.513644456863403;tweetedeu pegariamilhoes e compraria alguns jogadores destaque do Sub do Brasil;13/10/2018 12:00
136;0.5;C‚Ä;11/10/2018 19:27
137;0.824064612388611;tweetedPrecisamos de algumas torcedoras para uma campanha √â bem simples e f√cilOutubroRosa;13/10/2018 12:00
138;0.621602296829224;Torvedoras do Paran√ Am√rica MG F‚Ä;11/10/2018 19:02
139;0.296221911907196;tweetedUm rebaixamento FIFA no RS s√ tem um e √ do Binter chora rebaixado por calote vice do Am√rica MG;11/10/2018 18:37
140;0.563884735107422;tweetedvit√rias masvit√rias foram tiradas pela arbitragem Inter e Am√rica MG e est√ na fina‚Ä;11/10/2018 17:55
141;0.495677143335342;tweeted Nos √ltimosjogos em casa o Atl√tico PR marcou mais de um golgols no Flamengono Vit√riano Gr√mion‚Ä;11/10/2018 16:15
142;0.627678275108337;tweetedLima se recupera ap√s cirurgia e Norberto est√ em transi√√o para voltar a defender o Am√ricaMG;11/10/2018 15:32
143;0.620905876159668;tweeted Lima se recupera ap√s cirurgia e Norberto est√ em transi√√o para voltar a defender o Am√ricaMG ‚Ä;11/10/2018 15:31
144;0.486966550350189;tweeted Emde setembro deLoco Abreu marcava seu primeiro e √nico gol com a camisa do Gr√mio ap√s escorada de cab‚Ä;11/10/2018 15:17
145;0.5;RichardParan√G;13/10/2018 12:00
146;0.451067358255386;Jo√o Ricardo America MGG;13/10/2018 12:00
147;0.5;J√nior Paran√LD;13/10/2018 12:00
148;0.5;Renan LodiCAPLE;13/10/2018 12:00
149;0.5;SanderSportLE;13/10/2018 12:00
150;0.5;Vin√cius‚Ä;11/10/2018 14:32
151;0.5;Marquinhos Ga‚Ä;11/10/2018 14:11
152;0.157396525144577;tweetedTem um lateral no Paran√ J√nior ou Juninho n√o lembro que acho que d√ caldo O M‚Ä;11/10/2018 13:53
153;0.824064612388611;tweeted Precisamos de algumas torcedoras para uma campanha √â bem simples e f√cilOutubroRosa;13/10/2018 12:00
154;0.589062869548798;Torvedoras do Paran√ Am√‚Ä;11/10/2018 13:43
