Id;Score;text;data;
758;758;0.543825268745422;tweetedEu tamb√m tor√o por Simas Murilo esqueceu a boa atua√√o em Am√rica sofr√vel assistir ele hoje em dia na tv;16/10/2018 07:15
759;759;0.683882832527161;tweetedSocorro com Dara e J√lio se amando nus na beira da praia Ti√o e Creusa foi no celeiro;13/10/2018 12:00
760;760;0.5;S√ cenas √picas;13/10/2018 12:00
761;761;0.5;ExplodeCora√√o‚Ä;16/10/2018 07:15
762;762;0.256736159324646;tweetedTV Foco pagando outro mico para variar Bel√ssima foi cancelada hoje mas n√o da programa√√o E se for vem Am√rica;16/10/2018 07:15
763;763;0.427134364843369;tweetedN√o sei se atem Instagram ou Twitterdigase f√s dedos duros mas √ o que acho Jorge √ dos piores pap√issen√o o‚Ä;16/10/2018 07:14
764;764;0.784789383411407;tweeted√öltimo grande papel da Bruna a Flor de Am√rica;13/10/2018 12:00
765;765;0.5;MeuV√deo√âUmShow;16/10/2018 07:14
766;766;0.5;tweetedFlor de Am√rica;16/10/2018 07:14
767;767;0.215336799621582;tweetedSe Am√rica n√o pintar no ValeAPenaVerDeNovo substituindo Bel√ssima ser√ a substituta de AsFilhasDaM√e na minha r‚Ä;16/10/2018 07:14
768;768;0.801591515541077;tweeted Eita se for Am√rica ou BelezaPura no VPVN eu vou adorar TeamAm√rica;16/10/2018 07:13
769;769;0.584168434143066;tweetedINFO ‚ÄúAm√rica‚Ä substitui ‚ÄúBel√ssima‚Ä em ‚ÄúVale a Pena Ver de Novo‚Ä em Janeiro ValeaPenaVerdeNovo America Belissima h‚Ä;16/10/2018 07:11
770;770;0.5;tweetedMomentos;13/10/2018 12:00
771;771;0.5;sony sonya sonyalfa sonyalfa zionnationalpark thenarrows zion eeuu usa america travel travelin‚Ä;16/10/2018 06:38
772;772;0.636617183685303;tweeted AMERICA live at Teatro Dal VermeMilan;13/10/2018 12:00
773;773;0.5;üì;13/10/2018 12:00
774;774;0.383744180202484;america americaband‚Ä;16/10/2018 06:24
775;775;0.5;tweetedBeto GuedesO Sal Da Terra;16/10/2018 05:28
776;776;0.5;tweeted Beto GuedesO Sal Da Terra;16/10/2018 01:29
777;777;0.492872178554535;tweeted O Cruzeiro sai na frente na final do sub Am√rica Cruzeiro;13/10/2018 12:00
778;778;0.5;Sub Final;13/10/2018 12:00
779;779;0.5;FutebolMineiro;13/10/2018 12:00
780;780;0.5;üìGustavo AleixoCru‚Ä;15/10/2018 19:26
781;781;0.594294667243958;tweeted Florida Silver map D design;15/10/2018 19:01
782;782;0.404618442058563;tweeted V√deo novo As Palavras tem poder Voc√ sabe disso Clique no link abaixo e veja‚†Ä;13/10/2018 12:00
783;783;0.5;‚†Ä;13/10/2018 12:00
784;784;0.5;üëâüéûÔ;15/10/2018 16:30
785;785;0.520647644996643;tweeted Escrevendo sobre o Mercosul meu tema querido;15/10/2018 14:04
786;786;0.299875497817993;tweeted Atl√tico e Am√rica n√o saem do zero com brilho de Victor;13/10/2018 12:00
787;787;0.508696436882019;AgenciaAMIRTdeNoticias Atl√tico Am√rica Brasileir√o;15/10/2018 11:45
788;788;0.626305282115936;tweeted Confira este fant√stico v√deo UFO in Wisconsin;15/10/2018 08:28
789;789;0.579686999320984;tweeted BomDia Jota QuestO Sol Ac√stico ft Milton Nascimento;15/10/2018 08:05
790;790;0.305542886257172;tweeted Come√a a imigra√√o ilegal;13/10/2018 12:00
791;791;0.59310382604599;Via Arianna RussoMamAfricaAmerica;13/10/2018 12:00
792;792;0.5;J√‚Ä;15/10/2018 07:38
793;793;0.432522296905518;tweeted Vixe o assassino da atriz tb √ Bolsonaro coerentes America DingDong Victor RicardoOliveiraFabioSantos‚Ä;15/10/2018 04:56
794;794;0.596556305885315;tweeted Bola na Rede entra no arda matina Veja os principais destaques;13/10/2018 12:00
795;795;0.493145108222961;tv redetv corinthians palmeiras‚Ä;15/10/2018 04:06
796;796;0.465338110923767;tweeted‚Ô¬ GOOOOOOOOOOOOOOOOOOOL DE RICAURTE;13/10/2018 12:00
797;797;0.5;GOOOOOOOOOOOOOOOOL DE;13/10/2018 12:00
798;798;0.5;Am√ricaDIM;13/10/2018 12:00
799;799;0.5;EmisoraClaridad‚Ä;15/10/2018 02:51
800;800;0.515580654144287;tweeted Feito THISORTHAT AMERICA;15/10/2018 02:22
801;801;0.485914617776871;tweeted ‚Ô¬ GOOOOOOOOOOOOOOOOOOOL DE RICAURTE;13/10/2018 12:00
802;802;0.5;Am√ricaDIM‚Ä;15/10/2018 02:20
803;803;0.512629806995392;tweeted Pra animar o grupo;15/10/2018 02:13
804;804;0.303362667560577;tweeted ladr√o ligeiro;13/10/2018 12:00
805;805;0.5;china japan india usa travel korea london america ktm‚Ä;15/10/2018 02:06
806;806;1;tweeted Um doce beijo ao novo e de gratid√o pelo hoje;13/10/2018 12:00
807;807;0.468258291482925;gratidao;13/10/2018 12:00
808;808;0.560025572776794;tweeted Um pouquinho do final de semana aben√oado;13/10/2018 12:00
809;809;1;tweeted Um doce beijo ao novo e √† gratid√o pelo hoje;13/10/2018 12:00
810;810;0.5;tweeted Atl√ticoMGxAm√ricaMG;13/10/2018 12:00
811;811;0.5;üì Dudu Macedo;13/10/2018 12:00
812;812;0.570878744125366;pelada AmericaMG America coelho Atletico AtleticoMG‚Ä;15/10/2018 01:10
813;813;0.585430383682251;tweeted Um pouquinho do que foi esse final de semana aben√oado gratidao;13/10/2018 12:00
814;814;0.5;tweeted Boto penal;13/10/2018 12:00
815;815;0.5;Medell√n;13/10/2018 12:00
816;816;0.5;LigaAguila;15/10/2018 01:02
817;817;0.561075091362;tweeted America DingDong Victor RicardoOliveiraFabioSantos AMassajogajunto FabioSantos DomingoDetremuraSDV‚Ä;15/10/2018 00:15
818;818;0.542208433151245;tweeted Imagina nos civis e desviada p as m√os de bandidos em grupos;13/10/2018 12:00
819;819;0.561075091362;America DingDong Victor RicardoOliveira‚Ä;15/10/2018 00:14
820;820;0.537957012653351;tweeted Mas os democratas est√o saindo de todos os lugares combatendo o fascismo e Bolsonaro tbm gente muito diferente ma‚Ä;15/10/2018 00:12
821;821;0.230264604091644;Suntweeted Se Am√rica n√o pintar no ValeAPenaVerDeNovo substituindo Bel√ssima ser√ a substituta de AsFilhasDaM√e na min‚Ä;14/10/2018 23:50
822;822;0.137677609920502;Suntweeted √ìi a corneta de novo ser√ que num rola de o Cruzeiro comprar esse Messias do America n√o;14/10/2018 23:42
823;823;0.607107222080231;Suntweeted √â bom q fique claro q n √ o pt q est√ pedindo socorro √ a democracia e ela √ de todos ninguem impediu esse home‚Ä;14/10/2018 23:39
824;824;0.460253953933716;Suntweeted O pt √ apoiado na democracia mov social capitalismo e alian√as c muitos setores experi√ncia conhecida e q n pode‚Ä;14/10/2018 23:31
825;825;0.535619974136353;Suntweeted capaz de falar aberra√√es humanas q chocam os pr√prios pares carregado por nazistas racistas e tacanhos esperand‚Ä;14/10/2018 23:27
826;826;0.378099471330643;Suntweeted Os democratas entendem bem o perigo Bolsonaro ele n √ um extremo em pa√s estruturado como Trump √ um gorila latin‚Ä;14/10/2018 23:24
827;827;0.70013040304184;tweeted Disposi√√o para entrar no jogo Aquecimento Am√rica Cl√ssico;13/10/2018 12:00
828;828;0.5;FutebolMineiroüîÔ;13/10/2018 12:00
829;829;0.5;OutubroRosa;13/10/2018 12:00
830;830;0.180391311645508;Suntweeted America melhor do que o Galo parece que o time n√o treina mesmo Vou ter que o usar o WhatsApp hoje;14/10/2018 22:41
831;831;0.492626547813416;SuntweetedAt√ o Am√rica tem jogadas ensaiadas e o Galo nada;14/10/2018 22:38
832;832;0.514036297798157;Suntweeted At√ o Am√rica tem jogadas ensaiadas e o Galo nada;14/10/2018 22:35
833;833;0;Suntweeted Eu n√o quero dispensar o ThiagoLarghi via WhatsApp Mais se n√o vencer o Am√ricanao tem jeito;14/10/2018 22:07
834;834;0.62420392036438;Suntweeted‚öÔAM√âRICA O Coelho escalado para o cl√ssico Via;14/10/2018 21:40
835;835;0.519587159156799;Suntweeted√â dia de cl√ssico mineiro no Brasileir√o Hoje logo ap√s a transmiss√o do jogo do Cruzeiro e Vasco voc√ fica com to‚Ä;14/10/2018 21:38
836;836;0.62420392036438;Suntweeted ‚öÔAM√âRICA O Coelho escalado para o cl√ssico Via;14/10/2018 21:33
837;837;0.235152721405029;Suntweeted Quando o tempo n√o ajuda chove e faz sol ao mesmo tempo temos de fazer tudo para nos divertirmos ricarduzUSA‚Ä;14/10/2018 21:24
838;838;0.458385467529297;Suntweeted Paulinho da ViolaSinal Fechado Ac√stico MTV;14/10/2018 21:21
839;839;0.516508102416992;tweeted O segredo √ falar com Deus ‚úåüòé;13/10/2018 12:00
840;840;0.533827602863312;boanoite domingo umasemanaaben√oada sjcampos sp brasil america world em JS‚Ä;13/10/2018 12:00
841;841;0.533564388751984;Suntweeted √â dia de cl√ssico mineiro no Brasileir√o Hoje logo ap√s a transmiss√o do jogo do Cruzeiro e Vasco voc√ fica co‚Ä;14/10/2018 19:30
842;842;0.43716824054718;SuntweetedRaul SeixasGita;14/10/2018 18:33
843;843;0.522010624408722;SuntweetedA reminderObama for GitmoWWGWGA WalkAway WeFight ‚Ä;14/10/2018 18:19
844;844;0.39653667807579;Suntweeted‚öÔ Cruzeiro saiu na frente do Am√rica na decis√o do Campeonato Mineiro Sub venceu por x de virada no SESC Vend‚Ä;14/10/2018 14:41
845;845;0.524132072925568;Suntweeted A reminderObama for GitmoWWGWGA WalkAway‚Ä;14/10/2018 13:37
846;846;0.5;tweeted ‚ö†ÔJogos do Domingo;13/10/2018 12:00
847;847;0.5;‚öÔBRASILEIR√ÉO¬ RODADA;13/10/2018 12:00
848;848;0.591851472854614;Atl√tico Pr x Sport ARENA DA BAIXADA;13/10/2018 12:00
849;849;0.5;ATL√âTICOMG X‚Ä;13/10/2018 12:00
850;850;0.544154286384583;tweetedCampo do Am√rica Futebol Clube;13/10/2018 12:00
851;851;0.593505680561066;S√o Sebasti√o do Rio Verde;13/10/2018 12:00
852;852;0.5;Experi√nciasFutebol√sticas CampoDoAm√ricaFutebolC‚Ä Sun Oct;13/10/2018 12:00
853;853;0.544154286384583;tweeted Campo do Am√rica Futebol Clube;13/10/2018 12:00
854;854;0.5;Experi√nciasFutebol√sticas‚Ä;13/10/2018 12:00
855;855;0.512851893901825;Suntweeted Raul SeixasGita;14/10/2018 09:23
856;856;0.5;tweeted Momentos;13/10/2018 12:00
857;857;0.5;sony sonya sonyalfa sonyalfa zionnationalpark thenarrows zion eeuu usa america travel‚Ä;13/10/2018 12:00
858;858;0.527045130729675;tweeted Real Zamora vs Am√rica √srep¬;13/10/2018 12:00
859;859;0.526999413967133;photograph pic foto imagen photographer ligapremier picture photograpy‚Ä;13/10/2018 12:00
860;860;0.584168434143066;SuntweetedINFO ‚ÄúAm√rica‚Ä substitui ‚ÄúBel√ssima‚Ä em ‚ÄúVale a Pena Ver de Novo‚Ä em Janeiro ValeaPenaVerdeNovo America Belissima h‚Ä;14/10/2018 01:42
861;861;0.487232148647308;Suntweeted Um dos pilares da na√√o americana visto de perto ricarduzUSA usa america washington capitol capital‚Ä;14/10/2018 01:18
862;862;0.577765583992004;SattweetedINFO ‚ÄúAm√rica‚Ä substitui ‚ÄúBel√ssima‚Ä em ‚ÄúVale a Pena Ver de Novo‚Ä em Janeiro ValeaPenaVerdeNovo America Belissima h‚Ä;13/10/2018 22:33
863;863;0.398455768823624;Sattweeted‚öÔ Cruzeiro saiu na frente do Am√rica na decis√o do Campeonato Mineiro Sub venceu por x de virada no SESC Vend‚Ä;13/10/2018 22:23
864;864;0.545538485050201;Sattweeted Conversamos com os personagens da partida de ida das finais do Campeonato Mineiro Sub confira‚Ä;13/10/2018 21:27
865;865;0.491473436355591;tweeted CRUZEIRO SAI NA FRENTE NA PRIMEIRA PARTIDA DA FINAL DO MINEIRO SUB;13/10/2018 12:00
866;866;0.515654563903809;Foto Gustavo AleixoCruzeiro‚Ä;13/10/2018 21:16
867;867;0.398455768823624;Sattweeted ‚öÔ Cruzeiro saiu na frente do Am√rica na decis√o do Campeonato Mineiro Sub venceu por x de virada no SESC‚Ä;13/10/2018 20:02
868;868;0.5;tweetedAm√rica;13/10/2018 12:00
869;869;0.519568204879761;Am√rica concentrapm conjugadores Hotel NH;13/10/2018 19:58
870;870;0.557549595832825;Sattweeted Robinho comemora sequ√ncia do Am√rica Mineiro em casa e projeta cl√ssico com o Galo ‚ÄGrande jogo‚Ä‚Ä;13/10/2018 18:09
871;871;0.5;tweeted Am√rica;13/10/2018 12:00
872;872;0.437801271677017;Sattweeted Thiago Larghi vai ter que fazer algumas mudan√as no time do Atl√tico que enfrenta o Am√rica amanh√ Falei sobre as‚Ä;13/10/2018 14:59
873;873;0.5;tweeted Mapa de Am√rica;13/10/2018 12:00
874;874;0.37479242682457;Sattweeted Jornalistas Am√rica Brasil S√ h√ democracia quando a imprensa √ livre para questionar Caso contr√rio √ ditadura;13/10/2018 10:33
875;875;0.579955697059631;tweeted Que o Deus da Gra√a esteja conosco neste dia e te aben√oe poderosamente;13/10/2018 12:00
876;876;0.454129099845886;bomdia sjc valedoparaiba sp brasil‚Ä;13/10/2018 08:28
877;877;0.464220464229584;tweetedGOP MAGA potus R Traitors to America;13/10/2018 12:00
878;878;0.5;k Veterans homeless;13/10/2018 12:00
879;879;0.5;dyinginthestreet aDay ptsd;13/10/2018 12:00
880;880;0.5;bloodontheirhands‚Ä;13/10/2018 04:09
881;881;0.485695540904999;tweeted Aqueles super her√is pelo MC donald‚Äôs pantera negra Doutor estranho capitao america;12/10/2018 23:11
882;882;0.561434388160706;tweeted America A√osDeGrandeza OdiameMas mis √guilas üéâüéâ;12/10/2018 23:11
883;883;0.486957371234894;tweetedAMERICA NO VALE APENA VER DE NOVO;12/10/2018 22:54
884;884;0.463704168796539;tweeted Santu√rio Nacional de Aparecida a coroa√√o da novena de Nossa Senhora Aparecida;12/10/2018 21:08
885;885;0.5;tweetedFelicidades America;12/10/2018 18:41
886;886;0.666325569152832;tweeted frenchgirl lasvegas roadtrip happy fun hotel casino sunnyday america √† Las Vegas Nevada;12/10/2018 18:31
887;887;0.5;tweeted ¬Feliz aniversario;13/10/2018 12:00
888;888;0.5;america;13/10/2018 12:00
889;889;0.5;A√osDeGrandeza;12/10/2018 17:58
890;890;0.5;Natasha notes;13/10/2018 12:00
891;891;0.5;MAGA;13/10/2018 12:00
892;892;0.5;WeThePeople;13/10/2018 12:00
893;893;0.5;PatriotsUnited;13/10/2018 12:00
894;894;0.5;GodBlessAmerica‚Ä;12/10/2018 13:17
895;895;0.496334075927734;tweetedChegamos a mais uma final;13/10/2018 12:00
896;896;0.564440786838531;Campeonato Mineiro Sub entreena Toca da Raposa I Quem leva;13/10/2018 12:00
897;897;0.496334075927734;tweeted Chegamos a mais uma final;13/10/2018 12:00
898;898;0.564440786838531;Campeonato Mineiro Sub entreena Toca da Raposa I Quem leva‚Ä;12/10/2018 12:52
899;899;0.490061283111572;tweeted Nada que celebrar;13/10/2018 12:00
900;900;0.5;YaExist√a;13/10/2018 12:00
901;901;0.5;DeOctubre;13/10/2018 12:00
902;902;0.477264523506165;DiaDeLaRaza;13/10/2018 12:00
903;903;0.5;Invasi√n;12/10/2018 12:43
904;904;0.5;tweeted La Porci√ncula;13/10/2018 12:00
905;905;0.569904386997223;avchile bogota laporciuncula donbosco iglesias churches roseton glassdaisy eglise america‚Ä;12/10/2018 12:37
906;906;0.5;tweeted Hoy Octubre celebramos Am√rica;13/10/2018 12:00
907;907;0.863627433776855;tweetedN√o √ a melhor op√√o pois depois desses fiascos em sequ√ncia Celebridade e Bel√ssima precisaria alguma novela nunca‚Ä;12/10/2018 03:13
908;908;0.612523376941681;tweeted Florida Democrats Liberals Millennials LGBTQ resist BlueWave BlueTsunami votegopout VoteBlue‚Ä;11/10/2018 22:59
909;909;0.556378185749054;tweeted Nesta ter√afeira estarei mais uma vez ao vivo √†s h no Horizonte Esporte da TV Horizonte Comentaremos tudo so‚Ä;23/10/2018 00:52
910;910;0.669939041137695;tweeted Galo precisa pontuar imediatamente contra o Cear√ para permanecer em sexto e buscar recuperar pontos perdidos cont‚Ä;23/10/2018 00:49
911;911;0.71218204498291;tweeted Ao lado dos feras o exjogador Vampeta e do preparador f√sico Altair Ramos Amigos que o futebol me deu;13/10/2018 12:00
912;912;0.5;tweeted Jornada;13/10/2018 12:00
913;913;0.5;AmericaüÖPts;13/10/2018 12:00
914;914;0.5;CruzAzulüöÇPts;13/10/2018 12:00
915;915;0.5;SantosüòáPts;13/10/2018 12:00
916;916;0.5;PumasüPts;13/10/2018 12:00
917;917;0.5;Monterrey‚Ä;22/10/2018 22:43
918;918;0.508402168750763;tweeted Fa√a que nem a IE Explorere eternize momentos üëüò Conhe√a New York e muito mais ‚úàüåé ‚†Ä;13/10/2018 12:00
919;919;0.5;iesalvador‚Ä;22/10/2018 16:02
920;920;0.522345244884491;tweeted Confira o gol dexpela Copa do Nordeste Sub;13/10/2018 12:00
921;921;0.5;Imagens‚Ä;22/10/2018 15:49
922;922;0.674473464488983;tweeted Partiu jogo;13/10/2018 12:00
923;923;0.766863942146301;tweeted bomdia sjcampos valedoparaiba sp se brasil america world elei√√es ptnuncamais criatividade musica‚Ä;22/10/2018 13:43
924;924;0.202324569225311;tweetedFascistas n√o passar√o;13/10/2018 12:00
925;925;0.540296137332916;Mulheres contra o fascismo Contra Bolsonaro;13/10/2018 12:00
926;926;0.5;Brasil America;13/10/2018 12:00
927;927;0.560550034046173;th calendar;22/10/2018 11:33
928;928;0.202324569225311;tweeted Fascistas n√o passar√o;13/10/2018 12:00
929;929;0.624326467514038;tweeted Daqui a poucoda matina apresento o Bola na Rede na Rede Tv Veja alguns dos destaques;13/10/2018 12:00
930;930;0.5;palmeiras‚Ä;22/10/2018 03:51
931;931;1;tweeted leilabassanezi obrigada pela maravilhosa recep√√o Foi um tempo maravilhoso üíó;13/10/2018 12:00
932;932;0.856970071792603;tweeted A divers√o estava garantida üò;13/10/2018 12:00
933;933;0.762111127376556;f√ gratid√o asAnasdaminhavida asAnasnaAmerica princess‚Ä;22/10/2018 00:50
934;934;0.897194445133209;tweeted Foi um domingo maravilhoso;13/10/2018 12:00
935;935;0.863609850406647;f√ gratid√o asAnasdaminhavida asAnasnaAmerica princess Brasil‚Ä;22/10/2018 00:48
936;936;1;Sofiatweeted Comemorar a vida √ bommm demais Em dose dupla melhor ainda üíóüíó princess Selena amp;13/10/2018 12:00
937;937;0.5;f√‚Ä;22/10/2018 00:47
938;938;0.617327749729156;tweeted Ocupada demais p tirar fotos tirando os p√s do ch√o üíó;13/10/2018 12:00
939;939;0.5;ocomida boapessoas especiaismaravilhosos momentostweeted;13/10/2018 12:00
940;940;0.623474061489105;tweeted Elas amaram tudo üíóüíóüíó;13/10/2018 12:00
941;941;0.504623115062714;tweeted Am√rica vs Tijuana ONLINE;13/10/2018 12:00
942;942;0.56015557050705;EnVivo LigaMX LIGABancomerMX Jornada Apertura‚Ä;13/10/2018 12:00
943;943;0.567553281784058;tweeted Unidade fundamental para organizar a luta contra o fascismo nas urnas e nas urnas Haddad HaddadSim‚Ä;17/10/2018 22:17
944;944;0.245938360691071;Sattweeted Atl√tico PR x Am√rica MG Com um minuto de jogo Com falha bizarra de marca√√o Marcelo Cirino que n√o tem nada a‚Ä;06/10/2018 19:04
945;945;0.879966497421265;Sattweeted Atl√tico Paranaense come√ou avassalador j√ faz x no am√rica MG bom resultado para o Botafogo SomosBOTAFOGO;06/10/2018 19:04
946;946;0.508696436882019;tweetedGOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DO ATL√âTICO;13/10/2018 12:00
947;947;0.54075562953949;MARCELO CIRINOAtl√ticoPR x Am√ricaMG Brasileir√oNoHTE;06/10/2018 19:04
948;948;0.15024521946907;SattweetedInter √ um america mg sem titulo e com argentino chato;06/10/2018 19:04
949;949;0.747379004955292;Sattweeted assistindo Atletico PR vs America MG;06/10/2018 19:04
950;950;0.625711381435394;tweetedGol do Atl√ticoPR Marcelo Cirino abre o placar na Arena da Baixada contra o Am√rica Siga os lances;13/10/2018 12:00
951;951;0.5;üë Marcelo Cirino;13/10/2018 12:00
952;952;0.625711381435394;Sattweeted Gol do Atl√ticoPR Marcelo Cirino abre o placar na Arena da Baixada contra o Am√rica Siga os lances‚Ä;06/10/2018 19:03
953;953;0.503976225852966;tweeted GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL DO ATL√âTICO;13/10/2018 12:00
954;954;0.244805872440338;Sattweeted Pobre America Mg tomando gol com menos de min;06/10/2018 19:03
955;955;0.457004547119141;Marcelo Cirino abre o placar na Arena da Baixada comsegundos de jogo‚Ä;06/10/2018 19:03
956;956;0.631463885307312;Sattweeted Vou pegar esse Atl√tico paranaense x Am√rica Mg;06/10/2018 19:02
957;957;0.5;tweeted üìå BOLA ROLANDO;13/10/2018 12:00
958;958;0.549452006816864;¬ Atl√tico PR x Am√ricaMG ¬;13/10/2018 12:00
959;959;0.5;üÜ Brasileir√o S√rie Aüáüá ¬ Rodada;06/10/2018 19:02
960;960;0.5;tweeted Partidos en simultaneo;13/10/2018 12:00
961;961;0.5;üáüáTorqueAtenas;13/10/2018 12:00
962;962;0.5;Defe‚Ä;06/10/2018 19:02
963;963;0.502121448516846;COME√áA A PARTIDA;13/10/2018 12:00
964;964;0.655078649520874;tweeted Bola rolando para os jogos de;13/10/2018 12:00
965;965;0.512629806995392;tweeted ‚ñ COME√áA O JOGO;13/10/2018 12:00
966;966;0.602936565876007;Sattweeted üì Assista Atl√ticoPR x Am√ricaMG ao vivo Brasileir√oS√rie A;06/10/2018 18:58
967;967;0.51315701007843;tweeted Brasileir√o √†s h em;13/10/2018 12:00
968;968;0.573294997215271;eAm√rica MG X At‚Ä;06/10/2018 18:57
969;969;0.53528755903244;tweeted CAPxAFC EM CAMPO;13/10/2018 12:00
970;970;0.712116301059723;Atl√tico e Am√ricaMG perfilados para a execu√√o dos hinos Logo mais √†sh a bola rola pel‚Ä;06/10/2018 18:57
971;971;0.58199143409729;Sattweeted üî ATL√âTICO PR x AM√âRICA MG ‚Äì AO VIVO¬†HD;06/10/2018 18:57
972;972;0.541537940502167;Sattweeted Atl√ticoPR x Am√ricaMG Ao Vivo ‚Äì Campeonato Brasileiro¬;06/10/2018 18:57
973;973;0.54075562953949;Sattweeted üî Atl√ticoPR x Am√ricaMG AO¬†VIVO;06/10/2018 18:56
974;974;0.549193859100342;Sattweeted Atl√ticoPR x Am√ricaMG Ao Vivo HDBrasileir√oParciais Cartola FC¬ Rodada¬;06/10/2018 18:56
975;975;0.644173800945282;Sattweeted Assistir Atletico Pr x Am√rica MG Ao¬†Vivo;06/10/2018 18:56
976;976;0.558838725090027;tweeted AtleticoPR x America MG Ao vivo;13/10/2018 12:00
977;977;0.561460852622986;gt gttweeted Brasileir√o acompanhe os lances de Atl√ticoPR x Am√ricaMG em TEMPO REAL gt;13/10/2018 12:00
978;978;0.525719165802002;tweeted ACOMPANHE Atl√ticoPR e Am√ricaMG duelam para subir na tabela;13/10/2018 12:00
979;979;0.54075562953949;Sattweeted Jogo¬†Atl√ticoPR x Am√ricaMG ao vivo onlineYoutube;06/10/2018 18:51
980;980;0.513644456863403;Diego Paulo Andr√ Thiago Heleno e Renan LodiLucho Bruno Guimar√es Nik√o Raphael Veiga e‚Ä;13/10/2018 12:00
981;981;0.482154667377472;tweeted hBrasileir√o ¬ rodada;13/10/2018 12:00
982;982;0.539920508861542;üüÔ Arena da Baixada Brasileir√oNoHTE;06/10/2018 18:50
983;983;0.612128257751465;tweeted Hist√rico de Atl√tico PR x Am√rica MG pelo Brasileir√o;13/10/2018 12:00
984;984;0.5;vit√‚Ä;06/10/2018 18:50
985;985;0.58199143409729;tweeted ‚ö Atl√tico PR x Am√rica MG;13/10/2018 12:00
986;986;0.5;üÜ Brasileir√o;13/10/2018 12:00
987;987;0.539920508861542;üì Arena da Baixada;13/10/2018 12:00
988;988;0.51315701007843;üïí h;13/10/2018 12:00
989;989;0.5;üì Premiere;06/10/2018 18:45
990;990;0.73859977722168;Sattweeted Confira o Lance a Lance de Atl√ticoPR x Am√ricaMG no Brasileir√o na Tribuna do Paran√;06/10/2018 18:45
991;991;0.5;tweeted S√rieANoDCE CAPxAME√öltimo confronto;13/10/2018 12:00
992;992;0.515912055969238;üìAm√rica MGAtl√tico PR;13/10/2018 12:00
993;993;0.600897014141083;‚ö Serginho x e Ademir ‚ÄThiago Carleto;13/10/2018 12:00
994;994;0.5;üö‚Ä;06/10/2018 18:43
995;995;0.6690673828125;Boa tarde pessoal;13/10/2018 12:00
996;996;0.583774089813232;Atl√tico e Am√ricaMG j√ no aquecimento na Arena da Baixada A bola rola √†s h;13/10/2018 12:00
997;997;0.532539427280426;tweeted üìäAm√rica MG no Brasileir√o;13/10/2018 12:00
998;998;0.5;Gol‚Ä;06/10/2018 18:39
999;999;0.5412358045578;tweeted Atl√tico PR ‚úñ Am√rica MG;13/10/2018 12:00
1000;1000;0.539920508861542;Est√dio Arena da Baixada;13/10/2018 12:00
