Id;Score;text;data;
142;142;0.954545438289642;tweeted BOM DIA MASSA N√o podemos hoje tem jogo do GALO Vamos JUNTOS pra VENCER no CAMpo e na arquibancada Bora fazer‚Ä;01/10/2018 18:00
143;143;0.747826397418976;tweeted HOJE TEM GALO;01/10/2018 18:00
144;144;0.494821190834045;tweetedFim de jogo no Maracan√ Atl√ticoxFlamengo Gol do Galo marcado por Leonardo Silva FLAxCAM;01/10/2018 18:00
145;145;0.5;tweetedHOJE TEM GALO‚öÔ‚öÔüì‚öÔ;01/10/2018 18:00
146;146;0.5;VaiPraCimaDelesGALO GALOVamuGALO HOJETEMGALO;01/10/2018 18:00
147;147;0.5;CAMxSPO‚Ä;01/10/2018 18:00
148;148;0.753005146980286;tweeted HOJE TEM GALO‚öÔ‚öÔüì‚öÔ;01/10/2018 18:00
149;149;0.708939909934998;tweetedBora pro Horto Massa Venda presencial de ingressos para Atl√tico x Sport prossegue neste s√bado;01/10/2018 18:00
150;150;0.514364242553711;tweeted Na moral o presidente do Galo ta precisando passar um rabo no quesito press√o da torcida outros que passaram por m‚Ä;01/10/2018 18:00
151;151;0.0833333358168602;tweeted Mano do c√u Parece que o Galo est√ jogando para n√o cair tamanha a crise que parte da torcida cria Mano vai pro‚Ä;01/10/2018 18:00
152;152;0.481401205062866;tweetedBom dia seusanos sem ganhar o brasileiroE se reclamar tem processo üî Galo;01/10/2018 18:00
153;153;0.554514169692993;tweeted Mesmo n√o merecendo nossa torcidaestarei te apoiando ate a √ltima batida do meu cora√√o ‚üî HOJE TEM GALO‚Ä;01/10/2018 18:00
154;154;0.285179644823074;tweetedUma enorme casa de puta governada por malandro virou nosso GaloO malandromor preocupado em redigir pe√‚Ä;01/10/2018 18:00
155;155;0.379320621490479;tweeted De peruca ou sem peruca pode vir quente que o Galo est√ fervendo;01/10/2018 18:00
156;156;0.747826397418976;tweeted Hoje tem GALO;01/10/2018 18:00
157;157;0.900568187236786;tweeted Vamos ao Horto atleticanos Hoje tem jogo do Galo;01/10/2018 18:00
158;158;0.736407577991486;tweeted Oba Hoje tem jogo do Galo N√o temos medo de bichos do mato;01/10/2018 18:00
159;159;0.976190447807312;tweeted ‚öÔ HOJE TEM GALO Com a for√a da Massa Atl√tico enfrenta o Sport no Horto pela ¬ rodada do Brasileir√o;01/10/2018 18:00
160;160;0.5;Acom‚Ä;01/10/2018 18:00
161;161;0.5;tweetedh;01/10/2018 18:00
162;162;0.5;¬deuperu;01/10/2018 18:00
163;163;0.5;¬galo;01/10/2018 18:00
164;164;0.5;¬coelho;01/10/2018 18:00
165;165;0.542411923408508;¬cachorro;01/10/2018 18:00
166;166;0.5;C‚Ä;01/10/2018 18:00
167;167;0.829320907592773;tweetedAtl√tico x Sporttorcedores garantidos Bora pro Horto Massa Venda online de ingressos continua;01/10/2018 18:00
168;168;0.5;S√cios Ä;01/10/2018 18:00
169;169;0.698366284370422;tweeted Me espanta a massa S√ì HOJE perceber q o Thiago Larghi √ apenas um papagaio de pirata da diretoria com grandes d‚Ä;01/10/2018 18:00
170;170;0.565213680267334;tweetedVem que vem brasileir√o ‚ö;01/10/2018 18:00
171;171;0.406582295894623;tweetedMuito mais que um dia eu sonhei pra mim üñ Galo;01/10/2018 18:00
172;172;0.41064527630806;tweeted PAU NO CU DO LARGHI ALEXANDRE GALLO DOS PASSADORES DE PANO E OS TODO MUNDO QUE √â CONIVENTE COM ESSA DESTRUI√á√ÉO QUE EST√ÉO FAZENDO NO GALO;01/10/2018 18:00
173;173;0.466187179088593;tweetedBota a m√o na consci√ncia e volta pro galoKallilzao doido;01/10/2018 18:00
174;174;0.593880891799927;tweeted Resultados bons pro Galo Agora s√ depende dele;01/10/2018 18:00
175;175;0.5;O‚Ä;01/10/2018 18:00
176;176;0.395528197288513;tweetedDesistir do galo nunca;01/10/2018 18:00
177;177;0.5;tweetedTDDBAOPVC EPTDAAMASSAD GALOüîDOIDOTBM;01/10/2018 18:00
178;178;0.5;TMJU‚Ä;01/10/2018 18:00
179;179;0.5;tweetedOBRGDAEU;01/10/2018 18:00
180;180;0.5;EUNDISSENENHUMAMENTIRATDQEUDISSEA‚Ä;01/10/2018 18:00
181;181;0.376035094261169;tweeted Desistir do galo nunca;01/10/2018 18:00
182;182;0.6038578748703;Amanh√ aguardamos voc√s na torcida pelo Gal√o da Massa‚Ä;01/10/2018 18:00
183;183;0.5;tweetedQue entrevista √ essa do Largui;01/10/2018 18:00
184;184;0.546104907989502;√â obriga√√o sim lutar pelo t√tuloganhando ou n√otemos que lutar at√ o √ltimo‚Ä;01/10/2018 18:00
185;185;0.56319397687912;tweeted Essa torcida do Galo √demais;01/10/2018 18:00
186;186;0.117163598537445;Amanh√ teremos casa cheia novamente esse time n√o merece a torcida que tem;01/10/2018 18:00
187;187;0.866074204444885;tweeted‚öÔ HOJE TEM GALO Atl√tico enfrenta o Flamengo no Rio de Janeiro pela ¬ rodada do Brasileir√o;01/10/2018 18:00
188;188;0.492015182971954;Acompanhe o jogo pelo Ä;01/10/2018 18:00
189;189;0.0814769864082336;tweetedOliveira muito mal a uns jogos presica se explicar o Galo precisa de um reserva pra ele;01/10/2018 18:00
190;190;0.5;Fa‚Ä;01/10/2018 18:00
191;191;0.625245451927185;tweetedüìà Confira o retrospecto do confronto entre Atl√tico e Sport;01/10/2018 18:00
192;192;0.769843876361847;tweeted Final de m√s sobrou uma mixaria pra comprar um fardo de Brahma amanh√ ainda mais que na casa da tia vai ter aquel‚Ä;01/10/2018 18:00
193;193;0.54075562953949;tweetedFIM DE JOGO CRB x CSA ‚öÔüáüá;01/10/2018 18:00
194;194;0.607891380786896;Pela ¬ rodada da s√rie B o Cl√ssicodasMultid√es terminou empatado O Galo chegou aos‚Ä;01/10/2018 18:00
195;195;0.54075562953949;tweetedP√öBLICO CRB x CSA;01/10/2018 18:00
196;196;0.5;Pagantes;01/10/2018 18:00
197;197;0.608179926872253;Presentes;01/10/2018 18:00
198;198;0.5;Renda R;01/10/2018 18:00
199;199;0.5;üì Itawi Albiquerque;01/10/2018 18:00
200;200;0.5;MaiordeAlagoas Ava‚Ä;01/10/2018 18:00
201;201;0.497321128845215;tweetedüé Agenda cheia s√bado movimentado na Cidade do Galo;01/10/2018 18:00
202;202;0.5;Es‚Ä;01/10/2018 18:00
203;203;0.321642160415649;tweetedQue Deus perdoe quem n√o gosta de;01/10/2018 18:00
204;204;0.590174376964569;tweetedBoa noite A diretoria don√o conhece o zagueiro Messias Galo;01/10/2018 18:00
205;205;0.300263196229935;tweeted Esse diretoria do Galo e t√o burra que poderia comprar esse Messias do Coelho mas n√odevem estar dormindodi‚Ä;01/10/2018 18:00
206;206;0.54075562953949;tweeted P√öBLICO CRB x CSA;01/10/2018 18:00
207;207;0.5;MaiordeAlagoas‚Ä;01/10/2018 18:00
208;208;1;tweetedNossa Que linda essa tatuagem do Galo Hehe;01/10/2018 18:00
209;209;0.473310828208923;tweetedSEMPRE LIGADA NA ITATIAIA AMANH√É T√î LIGADA PORQUE TEM JOGO DO GALO;01/10/2018 18:00
210;210;0.494821190834045;tweetedLiveDoFalaGaloVamos reagir Galo;01/10/2018 18:00
211;211;0.5;Pluga a√ üëáü;01/10/2018 18:00
212;212;0.4007328748703;tweetedVc retrucou o cara por ser parte da torcida que atrapalha o Galo ou por ele‚Ä;01/10/2018 18:00
213;213;0.455061137676239;Um‚Ä;01/10/2018 18:00
214;214;0.512797176837921;tweetedSEMPRE LIGADA NA JORNADA ESPORTIVA DAAMANH√É‚Ä;01/10/2018 18:00
215;215;0.54075562953949;tweeted FIM DE JOGO CRB x CSA ‚öÔüáüá;01/10/2018 18:00
216;216;0.530043125152588;Pela ¬ rodada da s√rie B o Cl√ssicodasMultid√es terminou empatado O Galo chegou‚Ä;01/10/2018 18:00
217;217;0.133095800876617;tweetedBrasil n√o tem estrutura nem pra isso Mas acredito sim que o comunismo vem se‚Ä;01/10/2018 18:00
218;218;0.321642160415649;tweeted Que Deus perdoe quem n√o gosta de;01/10/2018 18:00
219;219;0.0589932203292847;tweeted Pqp Thiago Larghi foi altamente infeliz Merecia pegar o bon√ e vazar Galo;01/10/2018 18:00
220;220;0.5;Qu‚Ä;01/10/2018 18:00
221;221;0.552123188972473;tweeted A √nica pessoa que vou aderir o EleNao √ para Thiago Largui;01/10/2018 18:00
222;222;0.231919884681702;tweeted Vcs ai preocupa√√o com Bolsonaro e Haddad eu t√ preocupado com a continuidade do Galloe o Thiago no comando emGalo;01/10/2018 18:00
223;223;0.496942698955536;tweetedE a constru√√o do est√dio do Galo as obras continuam ArenaMRV;01/10/2018 18:00
224;224;0.529776930809021;tweetedRicardo Oliveira pode alcan√ar marca pelo Galo no Brasileir√o;01/10/2018 18:00
