Id;Score;text;data;
236;236;0.599622011184692;Suntweeted Bom ver que o Atl√ticoMG mostrou que √ completamente poss√vel empatar com o Am√ricaMG em casa n√o apenas sendo o SPFC;14/10/2018 23:54
237;237;0.691511392593384;Suntweeted RT quem manteve SG com os defensores do Atl√tico MGAm√rica MG;14/10/2018 23:53
238;238;0.614530861377716;SuntweetedFim de jogo Atl√tico MG x Am√rica MG;14/10/2018 23:53
239;239;0.539872109889984;tweeted Final de Partida ‚öÔüáüá;13/10/2018 12:00
240;240;0.581065654754639;Atl√tico MGxAm√rica MG Sun Oct;13/10/2018 12:00
241;241;0.508101582527161;tweeted Fim de Jogo no Horto;13/10/2018 12:00
242;242;0.55533766746521;Atl√tico MG e Am√rica MG Ficam no x Sun Oct;13/10/2018 12:00
243;243;0.511994361877441;SuntweetedEm noite de destaque dos dois goleiros Atl√ticoMG e Am√ricaMG ficam noano Independ√ncia;14/10/2018 23:53
244;244;0.488867580890656;tweeted FIM DE PAPO;13/10/2018 12:00
245;245;0.55695903301239;Atl√tico MgAm√rica Mg;13/10/2018 12:00
246;246;0.5;Brasileir√o CAMxAFC;13/10/2018 12:00
247;247;0.5;‚FIM DE JOGO;13/10/2018 12:00
248;248;0.573294997215271;üîAtl√tico MG x Am√rica MGüáüá Sun Oct;13/10/2018 12:00
249;249;0.511994361877441;Suntweeted Em noite de destaque dos dois goleiros Atl√ticoMG e Am√ricaMG ficam noano Independ√ncia‚Ä;14/10/2018 23:52
250;250;0.5;Suntweeted Alt√tico MGxAm√rica MGJOGA√áOMelhores Momentos COMPLETOBrasileir√o;14/10/2018 23:52
251;251;0.303773283958435;Suntweeted Atl√tico MG X Am√rica MG Que saudades de ter um goleiro de verdade;14/10/2018 23:48
252;252;0.243658006191254;SuntweetedE a Derrota pro Am√rica Mg tbm;14/10/2018 23:47
253;253;0.879958391189575;Suntweeted Atl√tico MG x Am√rica MG est√o fazendo o melhor x que eu j√ vi em muito muito tempo;14/10/2018 23:46
254;254;0.554880321025848;Suntweeted Jog√o esse atl√tico e Am√rica Mg;14/10/2018 23:46
